Order Id,Order Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub Category,Product Id,cost price,List Price,Quantity,Discount Percent
7018,7/10/2023,Second Class,Corporate,United States,Richmond,Kentucky,40475,South,Office Supplies,Paper,OFF-PA-10000213,10,10,3,3
7019,10/15/2023,Second Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Labels,OFF-LA-10003720,30,30,7,5
7020,11/26/2023,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Paper,OFF-PA-10001837,20,20,3,5
7021,9/14/2023,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Supplies,OFF-SU-10004661,10,10,1,5
7022,3/12/2023,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Furniture,Furnishings,FUR-FU-10003274,0,0,3,2
7023,5/21/2023,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Technology,Phones,TEC-PH-10000149,120,140,9,3
7024,7/10/2022,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Paper,OFF-PA-10000019,30,30,6,4
7025,1/24/2022,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Paper,OFF-PA-10001125,200,220,9,5
7026,10/22/2022,Standard Class,Corporate,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10002538,210,230,6,4
7027,7/18/2023,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10000279,40,50,4,4
7028,9/7/2023,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Labels,OFF-LA-10001045,10,10,2,4
7029,12/11/2023,Second Class,Consumer,United States,Fremont,Nebraska,68025,Central,Office Supplies,Paper,OFF-PA-10003673,30,30,5,5
7030,7/21/2023,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10002562,30,30,3,2
7031,4/3/2022,Standard Class,Corporate,United States,New York City,New York,10011,East,Technology,Accessories,TEC-AC-10002305,40,40,2,5
7032,1/3/2023,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Art,OFF-AR-10003373,80,90,3,5
7033,4/14/2023,Standard Class,Corporate,United States,New York City,New York,10011,East,Furniture,Chairs,FUR-CH-10003774,200,250,3,3
7034,7/22/2023,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10001510,50,60,3,4
7035,2/28/2022,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10004236,30,40,3,2
7036,12/2/2022,Standard Class,Corporate,United States,San Diego,California,92105,West,Furniture,Chairs,FUR-CH-10004675,490,520,3,4
7037,2/1/2023,Second Class,Consumer,United States,Lakeland,Florida,33801,South,Technology,Copiers,TEC-CO-10004202,460,480,2,5
7038,4/21/2023,Standard Class,Consumer,United States,Smyrna,Georgia,30080,South,Office Supplies,Paper,OFF-PA-10004255,10,10,2,2
7039,1/3/2022,Standard Class,Consumer,United States,Smyrna,Georgia,30080,South,Office Supplies,Art,OFF-AR-10003896,20,20,3,4
7040,4/27/2022,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,OFF-ST-10002276,140,170,2,2
7041,2/3/2023,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10001617,20,20,3,4
7042,6/16/2022,Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Furnishings,FUR-FU-10000308,110,120,2,3
7043,12/26/2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Copiers,TEC-CO-10001943,560,600,5,4
7044,5/3/2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,FUR-CH-10002647,190,200,4,2
7045,8/29/2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Supplies,OFF-SU-10004768,10,10,2,5
7046,1/1/2023,Standard Class,Corporate,United States,Dallas,Texas,75217,Central,Office Supplies,Paper,OFF-PA-10002160,10,10,2,4
7047,2/3/2023,Standard Class,Home Office,United States,Concord,California,94521,West,Furniture,Tables,FUR-TA-10003748,90,100,1,2
7048,12/1/2022,Standard Class,Home Office,United States,Concord,California,94521,West,Technology,Accessories,TEC-AC-10001908,330,400,4,5
7049,9/16/2023,First Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Paper,OFF-PA-10000552,20,20,3,4
7050,5/23/2022,Standard Class,Home Office,United States,Aurora,Colorado,80013,West,Office Supplies,Art,OFF-AR-10003179,10,10,2,4
7051,3/15/2022,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Binders,OFF-BI-10004593,180,210,5,2
7052,9/27/2022,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Art,OFF-AR-10000914,20,20,2,5
7053,2/15/2022,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Paper,OFF-PA-10000241,30,30,1,5
7054,8/11/2023,Same Day,Consumer,United States,Anaheim,California,92804,West,Technology,Accessories,TEC-AC-10000057,100,120,4,5
7055,6/13/2022,Same Day,Consumer,United States,Anaheim,California,92804,West,Furniture,Chairs,FUR-CH-10003774,290,360,5,3
7056,12/21/2022,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Binders,OFF-BI-10002824,30,40,3,5
7057,3/15/2022,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Binders,OFF-BI-10004001,100,120,9,2
7058,7/29/2023,Same Day,Consumer,United States,Anaheim,California,92804,West,Furniture,Tables,FUR-TA-10004619,740,890,7,2
7059,3/26/2022,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Storage,OFF-ST-10000636,40,50,3,2
7060,7/23/2023,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Appliances,OFF-AP-10001469,70,80,2,2
7061,10/28/2022,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Binders,OFF-BI-10002897,10,10,2,3
7062,10/31/2023,Second Class,Corporate,United States,Pleasant Grove,Utah,84062,West,Office Supplies,Binders,OFF-BI-10002432,10,10,3,5
7063,7/20/2022,Second Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Envelopes,OFF-EN-10002592,30,30,3,5
7064,3/22/2022,Standard Class,Home Office,United States,Salem,Oregon,97301,West,Office Supplies,Supplies,OFF-SU-10002522,10,10,2,3
7065,2/5/2023,Standard Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Appliances,OFF-AP-10003971,30,30,3,5
7066,6/6/2022,First Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Storage,OFF-ST-10001496,1110,1260,7,5
7067,2/7/2023,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10004782,30,40,6,3
7068,4/2/2022,Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Office Supplies,Binders,OFF-BI-10000343,0,0,2,2
7069,1/16/2022,Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Office Supplies,Paper,OFF-PA-10003591,70,80,9,5
7070,9/22/2023,Standard Class,Consumer,United States,Fresno,California,93727,West,Office Supplies,Paper,OFF-PA-10001667,10,10,1,2
7071,7/3/2023,Second Class,Home Office,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,OFF-PA-10004971,10,10,2,5
7072,3/30/2023,Standard Class,Consumer,United States,Mcallen,Texas,78501,Central,Office Supplies,Art,OFF-AR-10001216,0,0,2,4
7073,8/31/2022,Standard Class,Consumer,United States,Mcallen,Texas,78501,Central,Office Supplies,Paper,OFF-PA-10004355,10,10,1,2
7074,9/1/2022,Standard Class,Consumer,United States,Mcallen,Texas,78501,Central,Office Supplies,Art,OFF-AR-10001953,160,180,5,2
7075,8/23/2022,Standard Class,Consumer,United States,Mcallen,Texas,78501,Central,Office Supplies,Binders,OFF-BI-10004364,0,0,4,4
7076,9/12/2022,Standard Class,Consumer,United States,Mcallen,Texas,78501,Central,Office Supplies,Supplies,OFF-SU-10001165,10,10,2,2
7077,5/4/2023,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Envelopes,OFF-EN-10001141,50,50,5,2
7078,4/30/2023,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,OFF-BI-10000014,20,20,7,2
7079,12/10/2022,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Appliances,OFF-AP-10000159,290,310,9,5
7080,7/11/2023,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Art,OFF-AR-10003560,20,20,4,4
7081,7/22/2023,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Furniture,Tables,FUR-TA-10001768,380,470,3,4
7082,9/19/2023,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Technology,Accessories,TEC-AC-10002049,950,1010,3,3
7083,12/23/2022,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,OFF-BI-10003166,20,20,5,3
7084,12/22/2022,Second Class,Corporate,United States,Concord,California,94521,West,Office Supplies,Art,OFF-AR-10003469,0,0,2,4
7085,12/26/2022,Second Class,Corporate,United States,Concord,California,94521,West,Technology,Phones,TEC-PH-10002549,1400,1630,9,5
7086,4/10/2022,First Class,Corporate,United States,Chester,Pennsylvania,19013,East,Office Supplies,Binders,OFF-BI-10003476,10,10,5,3
7087,12/16/2023,First Class,Corporate,United States,Chester,Pennsylvania,19013,East,Office Supplies,Supplies,OFF-SU-10000157,170,190,2,2
7088,9/4/2023,Second Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Storage,OFF-ST-10003123,90,100,3,3
7089,6/8/2023,Second Class,Consumer,United States,Sparks,Nevada,89431,West,Office Supplies,Art,OFF-AR-10001955,70,80,4,3
7090,5/28/2023,Second Class,Corporate,United States,Los Angeles,California,90032,West,Technology,Phones,TEC-PH-10001809,100,120,1,3
7091,5/2/2023,Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Paper,OFF-PA-10000474,100,110,3,3
7092,9/8/2023,Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Appliances,OFF-AP-10001205,140,160,3,4
7093,11/21/2023,Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Art,OFF-AR-10004691,40,40,2,4
7094,10/4/2022,Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Paper,OFF-PA-10004996,50,50,5,5
7095,12/27/2022,Second Class,Consumer,United States,Decatur,Illinois,62521,Central,Technology,Accessories,TEC-AC-10001908,390,480,6,2
7096,12/5/2022,First Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10000666,120,150,6,5
7097,5/30/2023,First Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10004318,250,280,2,2
7098,3/8/2023,First Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10003429,30,30,5,5
7099,3/20/2023,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10003302,280,320,9,5
7100,1/2/2022,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Paper,OFF-PA-10003302,170,210,6,2
7101,11/14/2022,Standard Class,Consumer,United States,Scottsdale,Arizona,85254,West,Office Supplies,Envelopes,OFF-EN-10002621,20,20,3,4
7102,9/2/2022,Second Class,Corporate,United States,Amarillo,Texas,79109,Central,Office Supplies,Paper,OFF-PA-10000249,20,20,2,2
7103,10/24/2023,First Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10000050,10,10,3,3
7104,5/23/2023,Standard Class,Consumer,United States,Santa Ana,California,92704,West,Office Supplies,Storage,OFF-ST-10003805,340,420,2,4
7105,10/18/2023,Second Class,Corporate,United States,Newark,Ohio,43055,East,Furniture,Chairs,FUR-CH-10000785,710,760,6,4
7106,8/30/2022,Second Class,Corporate,United States,Newark,Ohio,43055,East,Furniture,Furnishings,FUR-FU-10004909,40,40,3,4
7107,7/4/2023,Second Class,Corporate,United States,Newark,Ohio,43055,East,Technology,Accessories,TEC-AC-10001553,100,120,9,3
7108,9/27/2022,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10004774,20,30,2,5
7109,3/11/2022,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10004582,0,0,2,3
7110,4/3/2022,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10000991,400,460,4,4
7111,3/3/2022,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Supplies,OFF-SU-10002522,10,10,2,4
7112,9/14/2022,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10004022,60,70,2,2
7113,2/27/2023,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Supplies,OFF-SU-10001218,50,50,5,4
7114,5/22/2022,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10000174,10,10,2,2
7115,11/10/2022,First Class,Corporate,United States,Henderson,Nevada,89015,West,Furniture,Tables,FUR-TA-10003392,1500,1690,6,5
7116,6/7/2022,First Class,Corporate,United States,Henderson,Nevada,89015,West,Office Supplies,Binders,OFF-BI-10001890,10,10,2,4
7117,11/15/2023,Second Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10000167,50,60,2,4
7118,1/16/2023,Second Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Binders,OFF-BI-10003784,0,0,1,3
7119,11/1/2022,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Paper,OFF-PA-10001184,20,20,3,2
7120,3/17/2023,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Binders,OFF-BI-10002103,10,10,2,2
7121,1/1/2023,Standard Class,Corporate,United States,Smyrna,Tennessee,37167,South,Office Supplies,Binders,OFF-BI-10003091,60,70,1,4
7122,5/22/2023,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10001593,30,40,7,2
7123,7/9/2022,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Bookcases,FUR-BO-10002598,120,140,2,3
7124,11/28/2022,Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10000320,10,10,3,2
7125,8/8/2022,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10001815,110,140,3,2
7126,6/17/2023,Second Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Paper,OFF-PA-10003971,20,20,3,5
7127,8/22/2023,Second Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Art,OFF-AR-10004685,10,10,3,4
7128,8/9/2023,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Office Supplies,Paper,OFF-PA-10001609,20,20,5,3
7129,12/26/2022,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Furniture,Furnishings,FUR-FU-10000550,20,20,4,5
7130,7/7/2022,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Technology,Accessories,TEC-AC-10004209,30,40,4,3
7131,7/7/2022,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Paper,OFF-PA-10003022,100,120,7,5
7132,1/24/2022,Standard Class,Home Office,United States,Richmond,Indiana,47374,Central,Furniture,Tables,FUR-TA-10001039,250,260,3,4
7133,11/26/2023,Standard Class,Home Office,United States,Richmond,Indiana,47374,Central,Technology,Phones,TEC-PH-10002624,1750,1880,4,5
7134,1/26/2023,Standard Class,Home Office,United States,Richmond,Indiana,47374,Central,Furniture,Furnishings,FUR-FU-10001473,20,30,2,4
7135,7/19/2023,Standard Class,Home Office,United States,Richmond,Indiana,47374,Central,Technology,Phones,TEC-PH-10001819,90,90,2,4
7136,4/29/2023,Standard Class,Home Office,United States,Richmond,Indiana,47374,Central,Furniture,Chairs,FUR-CH-10004287,710,830,3,3
7137,2/19/2023,Standard Class,Consumer,United States,Miami,Florida,33180,South,Office Supplies,Binders,OFF-BI-10004728,10,10,5,5
7138,6/14/2022,Standard Class,Consumer,United States,Miami,Florida,33180,South,Office Supplies,Storage,OFF-ST-10000918,20,20,2,2
7139,9/4/2023,Standard Class,Consumer,United States,Miami,Florida,33180,South,Office Supplies,Binders,OFF-BI-10004593,50,60,4,4
7140,8/19/2023,Standard Class,Consumer,United States,Miami,Florida,33180,South,Furniture,Bookcases,FUR-BO-10001337,230,290,3,4
7141,5/18/2022,Same Day,Consumer,United States,Saint Charles,Missouri,63301,Central,Technology,Accessories,TEC-AC-10002473,100,110,4,4
7142,2/11/2023,Same Day,Consumer,United States,Saint Charles,Missouri,63301,Central,Furniture,Furnishings,FUR-FU-10003623,130,140,5,4
7143,5/5/2023,Standard Class,Home Office,United States,Virginia Beach,Virginia,23464,South,Furniture,Furnishings,FUR-FU-10002045,100,110,5,2
7144,7/13/2022,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,TEC-PH-10002555,690,780,5,3
7145,1/29/2023,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10002794,10,10,1,5
7146,8/6/2023,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Tables,FUR-TA-10004086,120,150,3,5
7147,6/2/2023,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10004946,30,40,1,3
7148,12/14/2022,Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Paper,OFF-PA-10000241,80,90,3,3
7149,10/29/2023,Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Appliances,OFF-AP-10004036,50,50,3,3
